wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
2094.315,18.71642332,18.71642332,18.72660769756432,17.80952323111585,0.9170844664484683,0.8936548581454455,0.6414261768000752,0
2094.797,18.73218822,18.73218822,18.727308607449903,17.81047500929381,0.9168335981560922,0.8948557237315173,0.6403768727672486,0
2095.279,18.73967813,18.73967813,18.730188775102732,17.81142625805531,0.9187625170474227,0.8957884837275527,0.6410646826177891,0
2095.761,18.71227923,18.71227923,18.731543371137384,17.812376977614182,0.9191663935232022,0.8964681499138729,0.6408576162814879,0
2096.243,18.71837259,18.71837259,18.731520692209628,17.813327168184262,0.9181935240253658,0.8968960990732399,0.639861211970482,0
2096.725,18.73469138,18.73469138,18.731068646563994,17.814276829979384,0.9167918165846096,0.8970662467859281,0.6387490903168133,0
2097.208,18.7326109,18.7326109,18.731420859904954,17.815227931820175,0.9161929280847794,0.8969693145415335,0.6383963219420112,0
2097.69,18.73936936,18.73936936,18.733530525521168,17.81617653561094,0.9173539899102288,0.8966179531083602,0.6394695012764124,0
2098.172,18.74750619,18.74750619,18.733403875204075,17.81712461126869,0.9162792639353867,0.8960388480219682,0.6391287990582518,0
2098.654,18.74046915,18.74046915,18.73461661491313,17.81807215900725,0.9165444559058784,0.8952228761104156,0.6399063901419938,0
2099.136,18.73587011,18.73587011,18.735134217972952,17.819019179040463,0.9161150389324888,0.8941710279019242,0.640364803545293,0
2099.618,18.7348731,18.7348731,18.73430965134987,17.819965671582157,0.9143439797677146,0.8928707084889804,0.6400536637594838,0
2100.1,18.73573374,18.73573374,18.735201070905283,17.820911636846166,0.9142894340591177,0.8913275983406607,0.6411372770250665,0
2100.582,18.71734221,18.71734221,18.737155374618915,17.821857075046324,0.9152982995725907,0.8895463235866429,0.6431556035128163,0
2101.064,18.7218878,18.7218878,18.73521204097393,17.82280198639646,0.9124100545774709,0.8875154460700866,0.6425859786776,0
2101.547,18.74792252,18.74792252,18.734632206341697,17.82374832986751,0.9108838764741876,0.8852452261933473,0.6431636052451307,0
2102.029,18.74690169,18.74690169,18.735409949891878,17.824692187067168,0.9107177628247101,0.8827280588443993,0.6449019955465948,0
2102.511,18.72460723,18.72460723,18.735001183484552,17.82563551805875,0.9093656654258027,0.8799928992877113,0.645959361376905,0
2102.993,18.72556701,18.72556701,18.733931897750658,17.82657832305609,0.907353574694568,0.877097234457272,0.6466668643108218,0
2103.475,18.7432277,18.7432277,18.733921105566935,17.82752060227302,0.9064005032939164,0.8740428746724656,0.648265135391761,0
2103.957,18.73426174,18.73426174,18.73366961396837,17.828462355923367,0.905207258045003,0.8708370200287194,0.6498145067665888,0
2104.439,18.74181222,18.74181222,18.733638809529012,17.829403584220977,0.9042352253080352,0.8674934204282855,0.6516414977821037,0
2104.921,18.7309638,18.7309638,18.73237057046396,17.83034428737967,0.9020262830842896,0.8640121510150535,0.6526817734178476,0
2105.404,18.72153302,18.72153302,18.73051041005533,17.831286415645028,0.8992239944103027,0.8604197863011691,0.653379374203815,0
2105.886,18.74439805,18.74439805,18.72643779132372,17.83222606807901,0.8942117232447089,0.8567110857774023,0.6525396969619687,0
2106.368,18.72254263,18.72254263,18.722933389009235,17.833165196016022,0.8897681929932126,0.8528645194673055,0.6522215627479266,0
